epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,17211.9,1.0338,1.22233,1.33014,0.77121,0.65721,0.74566,0.51709,1.11043,1.0608,1.35548,0.003796,0.003796,0.003796
190,17287.9,1.03066,1.22163,1.33103,0.77101,0.65827,0.74611,0.51738,1.10969,1.05946,1.35476,0.003763,0.003763,0.003763
191,17364,1.03331,1.2249,1.33233,0.7727,0.65773,0.74635,0.5182,1.10902,1.05818,1.35392,0.00373,0.00373,0.00373
192,17440.4,1.02893,1.21353,1.32697,0.77294,0.65917,0.74705,0.51864,1.10834,1.05687,1.35303,0.003697,0.003697,0.003697
193,17516.7,1.0328,1.21283,1.33009,0.77107,0.66055,0.74739,0.51895,1.10755,1.05524,1.35221,0.003664,0.003664,0.003664
194,17593,1.03241,1.21055,1.32604,0.77051,0.66239,0.7478,0.51969,1.10707,1.05408,1.3515,0.003631,0.003631,0.003631
195,17669.8,1.02231,1.21276,1.32374,0.7725,0.66284,0.74823,0.52027,1.1064,1.05232,1.35074,0.003598,0.003598,0.003598
196,17745.9,1.02876,1.21744,1.32806,0.77097,0.66367,0.7491,0.52123,1.10567,1.05103,1.34978,0.003565,0.003565,0.003565
197,17822.4,1.02786,1.20574,1.32619,0.77283,0.66268,0.74948,0.52158,1.10493,1.04952,1.3488,0.003532,0.003532,0.003532
198,17898.9,1.0227,1.20723,1.3246,0.7729,0.66244,0.74989,0.52232,1.10416,1.04824,1.34806,0.003499,0.003499,0.003499
199,17975.1,1.02203,1.20039,1.32182,0.77421,0.66171,0.75007,0.52286,1.10342,1.04684,1.34736,0.003466,0.003466,0.003466
200,18051.7,1.01928,1.20206,1.32392,0.77331,0.66236,0.75068,0.52281,1.10253,1.04557,1.34647,0.003433,0.003433,0.003433
201,18128.1,1.01903,1.19778,1.32205,0.77714,0.66123,0.75113,0.52345,1.10199,1.0443,1.34583,0.0034,0.0034,0.0034
202,18204.1,1.02182,1.20155,1.32219,0.7761,0.66206,0.75176,0.52401,1.10124,1.0432,1.34514,0.003367,0.003367,0.003367
203,18280,1.01645,1.20094,1.31852,0.7774,0.66294,0.75219,0.52428,1.10067,1.04179,1.3443,0.003334,0.003334,0.003334
204,18355.8,1.02045,1.19407,1.31916,0.77898,0.6619,0.75232,0.52484,1.10022,1.0407,1.34368,0.003301,0.003301,0.003301
205,18431.9,1.0152,1.18507,1.31935,0.78247,0.66116,0.75274,0.52543,1.09962,1.03926,1.34302,0.003268,0.003268,0.003268
206,18508.2,1.01507,1.18624,1.31699,0.78121,0.66262,0.75334,0.5261,1.09899,1.03821,1.34249,0.003235,0.003235,0.003235
207,18584.7,1.01765,1.18907,1.31957,0.78437,0.66151,0.75373,0.52645,1.0985,1.03705,1.34191,0.003202,0.003202,0.003202
208,18660.9,1.01479,1.18967,1.31799,0.78627,0.66074,0.75402,0.52716,1.09783,1.03558,1.34137,0.003169,0.003169,0.003169
209,18736.8,1.00978,1.174,1.31332,0.78393,0.66314,0.75469,0.52776,1.09707,1.03474,1.34065,0.003136,0.003136,0.003136
210,18812.8,1.00578,1.17512,1.30957,0.78445,0.66264,0.75521,0.52867,1.09635,1.03361,1.33995,0.003103,0.003103,0.003103
211,18888.7,1.0115,1.17613,1.31422,0.78462,0.66408,0.75611,0.52868,1.0957,1.03237,1.33932,0.00307,0.00307,0.00307
212,18964.7,1.01458,1.17635,1.31546,0.7865,0.66301,0.75633,0.52957,1.09511,1.03114,1.33857,0.003037,0.003037,0.003037
213,19040.9,1.00431,1.17106,1.30831,0.7878,0.66289,0.75724,0.53008,1.09443,1.03001,1.33783,0.003004,0.003004,0.003004
214,19117.1,1.00506,1.17206,1.30928,0.78862,0.66372,0.7577,0.53045,1.09363,1.02856,1.33697,0.002971,0.002971,0.002971
215,19193,1.00575,1.16946,1.30778,0.78595,0.66593,0.75838,0.53092,1.09302,1.02736,1.33636,0.002938,0.002938,0.002938
216,19269.4,1.00123,1.1619,1.30523,0.78753,0.66536,0.75862,0.53147,1.09232,1.02634,1.33555,0.002905,0.002905,0.002905
217,19345.9,1.00333,1.16401,1.3087,0.78715,0.66642,0.75951,0.53166,1.09163,1.02505,1.33473,0.002872,0.002872,0.002872
218,19421.9,1.00166,1.15732,1.30609,0.78501,0.66803,0.75987,0.53221,1.09099,1.0237,1.33405,0.002839,0.002839,0.002839
219,19498.2,1.00034,1.16046,1.3053,0.78386,0.66945,0.7602,0.53275,1.09058,1.02269,1.33359,0.002806,0.002806,0.002806
220,19574.5,0.99723,1.1556,1.30313,0.79101,0.66364,0.76027,0.53343,1.08985,1.02151,1.33283,0.002773,0.002773,0.002773
221,19650.4,0.99719,1.15678,1.30589,0.78871,0.66684,0.76085,0.53388,1.08891,1.02031,1.33199,0.00274,0.00274,0.00274
222,19726.9,0.99782,1.15809,1.30447,0.79103,0.66578,0.76129,0.53434,1.08822,1.01944,1.33137,0.002707,0.002707,0.002707
223,19802.7,0.99381,1.14359,1.30039,0.79316,0.6645,0.76166,0.53451,1.0875,1.01815,1.33073,0.002674,0.002674,0.002674
224,19879.1,0.99139,1.15238,1.30288,0.79592,0.66378,0.76291,0.5349,1.08685,1.01719,1.33006,0.002641,0.002641,0.002641
225,19955.3,0.99569,1.14987,1.3018,0.79735,0.6628,0.76293,0.53512,1.08624,1.0161,1.32947,0.002608,0.002608,0.002608
226,20031.6,0.9914,1.14257,1.29814,0.79607,0.66409,0.76317,0.5357,1.08566,1.01496,1.32903,0.002575,0.002575,0.002575
227,20107.4,0.99097,1.14333,1.2987,0.79153,0.66861,0.76369,0.53565,1.08524,1.01402,1.32856,0.002542,0.002542,0.002542
228,20183.6,0.99209,1.1411,1.29823,0.79258,0.66912,0.76403,0.53602,1.08505,1.01296,1.32816,0.002509,0.002509,0.002509
229,20260.2,0.99009,1.13762,1.29823,0.79012,0.67064,0.76435,0.53628,1.08447,1.01201,1.32747,0.002476,0.002476,0.002476
230,20337.5,0.98666,1.13657,1.29375,0.79334,0.66864,0.76483,0.53646,1.08399,1.01096,1.3269,0.002443,0.002443,0.002443
231,20414,0.98378,1.13644,1.29536,0.79204,0.6712,0.76481,0.53685,1.08338,1.01005,1.32626,0.00241,0.00241,0.00241
232,20489.8,0.98524,1.12979,1.29502,0.78878,0.67431,0.76533,0.53738,1.08288,1.00892,1.32567,0.002377,0.002377,0.002377
233,20566.2,0.98119,1.12906,1.2909,0.78719,0.67579,0.76539,0.53769,1.08248,1.00839,1.32526,0.002344,0.002344,0.002344
234,20642.7,0.98159,1.12036,1.29017,0.78299,0.67886,0.7658,0.53818,1.0822,1.00736,1.32487,0.002311,0.002311,0.002311
235,20719.1,0.98178,1.11957,1.28894,0.78357,0.67902,0.76607,0.5386,1.08173,1.00628,1.32429,0.002278,0.002278,0.002278
236,20795.6,0.97833,1.11719,1.28869,0.78445,0.67818,0.76621,0.53883,1.08119,1.00492,1.32353,0.002245,0.002245,0.002245
237,20872.3,0.98184,1.12133,1.29183,0.78091,0.68097,0.76652,0.53907,1.08068,1.004,1.32298,0.002212,0.002212,0.002212
238,20948.3,0.97693,1.11528,1.28952,0.77781,0.68418,0.76667,0.53948,1.08013,1.00308,1.32253,0.002179,0.002179,0.002179
239,21024.3,0.97975,1.11536,1.28783,0.7778,0.68451,0.76725,0.54027,1.07993,1.0023,1.32209,0.002146,0.002146,0.002146
240,21100,0.97955,1.10905,1.28912,0.77741,0.68528,0.7674,0.54045,1.07955,1.00134,1.32157,0.002113,0.002113,0.002113
241,21176.2,0.97256,1.11298,1.28522,0.7765,0.68599,0.76735,0.54067,1.0791,1.00025,1.32107,0.00208,0.00208,0.00208
242,21252.5,0.97083,1.10573,1.28417,0.77623,0.68692,0.76765,0.54112,1.07849,0.99906,1.32039,0.002047,0.002047,0.002047
243,21328.3,0.97462,1.09846,1.28256,0.77809,0.68482,0.76784,0.54133,1.07806,0.99805,1.31983,0.002014,0.002014,0.002014
244,21403.9,0.96875,1.09755,1.28341,0.77858,0.68506,0.76828,0.54166,1.07762,0.99681,1.31943,0.001981,0.001981,0.001981
245,21480.2,0.9714,1.09681,1.2817,0.77823,0.68653,0.76849,0.54217,1.07722,0.99611,1.31888,0.001948,0.001948,0.001948
246,21556.2,0.96713,1.09868,1.28103,0.77933,0.68486,0.76877,0.5426,1.07688,0.99501,1.31837,0.001915,0.001915,0.001915
247,21632.9,0.96632,1.09125,1.27707,0.7777,0.68562,0.7692,0.54279,1.07652,0.9941,1.31793,0.001882,0.001882,0.001882
248,21709.1,0.96499,1.08732,1.27833,0.78094,0.68359,0.76952,0.54343,1.07611,0.99304,1.31736,0.001849,0.001849,0.001849
249,21785.4,0.96516,1.0905,1.27618,0.78087,0.68441,0.76994,0.54359,1.07563,0.99225,1.31689,0.001816,0.001816,0.001816
250,21861.7,0.96008,1.07983,1.27334,0.77655,0.68771,0.77011,0.54366,1.07511,0.99125,1.3163,0.001783,0.001783,0.001783
251,21937.7,0.9626,1.07893,1.27667,0.77703,0.68701,0.77048,0.54404,1.07471,0.99026,1.31583,0.00175,0.00175,0.00175
252,22014,0.95877,1.08215,1.27544,0.77663,0.68751,0.77066,0.54446,1.07426,0.98918,1.31528,0.001717,0.001717,0.001717
253,22090.5,0.95965,1.07491,1.27228,0.77506,0.68869,0.77093,0.54479,1.074,0.98817,1.31485,0.001684,0.001684,0.001684
254,22166.4,0.95691,1.0719,1.27352,0.77982,0.68497,0.77124,0.5452,1.07353,0.98711,1.31431,0.001651,0.001651,0.001651
255,22242.8,0.95691,1.0691,1.26969,0.78077,0.68561,0.77161,0.54548,1.07317,0.98602,1.31385,0.001618,0.001618,0.001618
256,22318.6,0.96407,1.07945,1.27611,0.78276,0.68418,0.77195,0.54584,1.07286,0.98502,1.31348,0.001585,0.001585,0.001585
257,22394.2,0.95851,1.07068,1.27268,0.78354,0.68384,0.77269,0.54621,1.07256,0.98374,1.3131,0.001552,0.001552,0.001552
258,22470,0.94838,1.06371,1.26728,0.78289,0.68571,0.77304,0.54647,1.07223,0.9829,1.31265,0.001519,0.001519,0.001519
259,22545.5,0.95032,1.05977,1.26716,0.78364,0.68585,0.77329,0.54664,1.07203,0.98177,1.31223,0.001486,0.001486,0.001486
260,22621.6,0.94979,1.05196,1.26571,0.78894,0.68183,0.77345,0.54707,1.07144,0.98089,1.3115,0.001453,0.001453,0.001453
261,22697.7,0.95467,1.06485,1.27291,0.78689,0.68405,0.77413,0.54718,1.07129,0.97991,1.31125,0.00142,0.00142,0.00142
262,22773.2,0.95069,1.05593,1.26531,0.78672,0.68457,0.77389,0.54715,1.07083,0.97906,1.31065,0.001387,0.001387,0.001387
263,22849.2,0.94827,1.04844,1.26129,0.78681,0.68556,0.77419,0.54747,1.07052,0.97809,1.31014,0.001354,0.001354,0.001354
264,22925.7,0.95183,1.05526,1.26676,0.78755,0.68594,0.77446,0.54813,1.07039,0.97717,1.30996,0.001321,0.001321,0.001321
265,23001.9,0.94951,1.04746,1.26467,0.78965,0.6842,0.77486,0.54844,1.06999,0.97619,1.30946,0.001288,0.001288,0.001288
266,23078.1,0.93943,1.0395,1.25735,0.78523,0.68833,0.77488,0.54855,1.06985,0.97522,1.3091,0.001255,0.001255,0.001255
267,23154.2,0.94212,1.03885,1.25895,0.78337,0.69138,0.77524,0.54867,1.06979,0.97439,1.30891,0.001222,0.001222,0.001222
268,23230.7,0.94422,1.03972,1.26219,0.79027,0.68643,0.77539,0.54903,1.06949,0.97339,1.30849,0.001189,0.001189,0.001189
269,23306.8,0.94167,1.04347,1.25857,0.79059,0.68729,0.77573,0.54929,1.06924,0.97266,1.30808,0.001156,0.001156,0.001156
270,23383.1,0.93566,1.0301,1.25518,0.79329,0.68573,0.77609,0.54949,1.06915,0.97189,1.3077,0.001123,0.001123,0.001123
271,23459.7,0.94109,1.03882,1.26061,0.79148,0.68867,0.77642,0.5499,1.06888,0.97107,1.30739,0.00109,0.00109,0.00109
272,23536.1,0.93815,1.02629,1.25556,0.79259,0.68902,0.77649,0.55016,1.06875,0.97024,1.30709,0.001057,0.001057,0.001057
273,23611.9,0.92955,1.01874,1.25182,0.79188,0.68971,0.77684,0.55036,1.06872,0.96963,1.30685,0.001024,0.001024,0.001024
274,23688.2,0.93248,1.02758,1.2549,0.79169,0.68935,0.77707,0.55068,1.0686,0.96853,1.30661,0.000991,0.000991,0.000991
275,23764.5,0.93059,1.02069,1.25222,0.78963,0.69115,0.77705,0.55076,1.0684,0.96793,1.3063,0.000958,0.000958,0.000958
276,23840.6,0.93102,1.02243,1.25442,0.79065,0.69147,0.77746,0.55113,1.06816,0.96705,1.30598,0.000925,0.000925,0.000925
277,23916.6,0.92761,1.02207,1.25057,0.78819,0.69325,0.77769,0.55114,1.06801,0.96597,1.30553,0.000892,0.000892,0.000892
278,23992.6,0.92645,1.01366,1.24802,0.7887,0.694,0.77795,0.55162,1.06765,0.96493,1.30517,0.000859,0.000859,0.000859
279,24068.9,0.92938,1.02116,1.25446,0.78904,0.69426,0.77816,0.55195,1.06743,0.96366,1.30487,0.000826,0.000826,0.000826
280,24145.3,0.92531,1.01576,1.2496,0.79048,0.69411,0.77855,0.55217,1.06734,0.9629,1.30458,0.000793,0.000793,0.000793
281,24221.3,0.92538,1.01717,1.25039,0.79235,0.69302,0.77865,0.55256,1.06704,0.96184,1.30426,0.00076,0.00076,0.00076
282,24297.5,0.92517,1.01657,1.24861,0.79301,0.69253,0.77878,0.55249,1.06688,0.96079,1.30397,0.000727,0.000727,0.000727
283,24373.5,0.92103,1.00226,1.24531,0.79189,0.6936,0.7791,0.55232,1.0667,0.95973,1.30357,0.000694,0.000694,0.000694
284,24449.3,0.91506,1.00272,1.24206,0.78958,0.69671,0.77936,0.55247,1.06659,0.95867,1.30329,0.000661,0.000661,0.000661
285,24525.4,0.91974,1.00193,1.24299,0.78977,0.69809,0.77972,0.55267,1.06628,0.95783,1.3029,0.000628,0.000628,0.000628
286,24601.3,0.91702,1.00267,1.24161,0.78577,0.70068,0.7798,0.55287,1.06623,0.95676,1.30273,0.000595,0.000595,0.000595
287,24677.4,0.91981,0.99456,1.24258,0.78439,0.70142,0.78002,0.5526,1.06614,0.95609,1.30254,0.000562,0.000562,0.000562
288,24753.8,0.91855,0.99685,1.24078,0.78407,0.70191,0.78,0.55273,1.06595,0.95538,1.30223,0.000529,0.000529,0.000529
289,24829.8,0.91238,0.98902,1.23984,0.78404,0.70218,0.78032,0.5528,1.06585,0.95439,1.30203,0.000496,0.000496,0.000496
290,24906.5,0.91171,0.99133,1.24075,0.7834,0.70253,0.78051,0.55307,1.06592,0.95344,1.30201,0.000463,0.000463,0.000463
291,24983.8,0.8827,0.81705,1.21568,0.78508,0.70037,0.78053,0.5536,1.06568,0.95262,1.30182,0.00043,0.00043,0.00043
292,25059,0.87365,0.79122,1.20848,0.78502,0.70085,0.78052,0.55339,1.06543,0.95202,1.30148,0.000397,0.000397,0.000397
293,25134.2,0.86822,0.77899,1.2068,0.78377,0.70198,0.78015,0.55367,1.0653,0.95146,1.30131,0.000364,0.000364,0.000364
294,25209.7,0.8627,0.77314,1.20257,0.78318,0.70257,0.78053,0.55379,1.06504,0.95075,1.30089,0.000331,0.000331,0.000331
295,25284.7,0.85448,0.76468,1.19551,0.78445,0.70148,0.78064,0.55406,1.06503,0.95021,1.30082,0.000298,0.000298,0.000298
296,25359.8,0.85469,0.75874,1.19608,0.78476,0.7005,0.78063,0.55422,1.06494,0.94948,1.30082,0.000265,0.000265,0.000265
297,25435.3,0.84861,0.75427,1.19113,0.78276,0.70221,0.78061,0.55431,1.06474,0.94879,1.30058,0.000232,0.000232,0.000232
298,25510.8,0.84902,0.75552,1.19105,0.783,0.70274,0.78063,0.55439,1.06438,0.9481,1.30026,0.000199,0.000199,0.000199
299,25586.3,0.8469,0.75195,1.19053,0.78403,0.70264,0.78074,0.55455,1.06408,0.94751,1.30001,0.000166,0.000166,0.000166
300,25661.6,0.84238,0.7471,1.18648,0.78416,0.70266,0.78061,0.55469,1.06382,0.94673,1.29981,0.000133,0.000133,0.000133
