epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,51748.3,1.0002,1.21931,1.34409,0.74863,0.69667,0.77037,0.56556,0.97769,0.93785,1.30081,0.006865,0.006865,0.006865
97,52264.9,0.99908,1.21829,1.34602,0.75084,0.69465,0.77088,0.56617,0.97726,0.93607,1.30026,0.006832,0.006832,0.006832
98,52770.2,0.99771,1.21733,1.34163,0.7524,0.69305,0.77132,0.56665,0.97685,0.93431,1.29951,0.006799,0.006799,0.006799
99,53369.1,0.99117,1.20754,1.34031,0.75105,0.69605,0.77174,0.56761,0.97619,0.93285,1.29874,0.006766,0.006766,0.006766
100,53893.6,0.99362,1.20976,1.34139,0.75281,0.69465,0.77234,0.56803,0.97565,0.93172,1.29816,0.006733,0.006733,0.006733
101,54401.5,0.98925,1.20339,1.3391,0.75444,0.69293,0.7726,0.56859,0.97513,0.93065,1.29742,0.0067,0.0067,0.0067
102,54993.2,0.99107,1.20432,1.33878,0.75319,0.69532,0.77351,0.56934,0.97446,0.9294,1.29652,0.006667,0.006667,0.006667
103,55525.3,0.9947,1.20093,1.33936,0.75564,0.6943,0.77371,0.56981,0.97346,0.92778,1.29545,0.006634,0.006634,0.006634
104,56035.9,0.98519,1.19868,1.33011,0.75981,0.69087,0.77417,0.57043,0.97285,0.92658,1.29474,0.006601,0.006601,0.006601
105,56616.9,0.99413,1.19736,1.34063,0.76096,0.68886,0.77462,0.57114,0.972,0.92501,1.29375,0.006568,0.006568,0.006568
106,57147.2,0.98573,1.18906,1.33075,0.76351,0.68935,0.77536,0.57164,0.97111,0.92323,1.29253,0.006535,0.006535,0.006535
107,57651.1,0.9853,1.17841,1.3288,0.76408,0.68921,0.77582,0.57247,0.97089,0.92217,1.29185,0.006502,0.006502,0.006502
108,58220.6,0.98915,1.19058,1.33055,0.76493,0.69139,0.77656,0.57278,0.97075,0.92019,1.2913,0.006469,0.006469,0.006469
109,58758.4,0.98338,1.18046,1.32837,0.76416,0.69269,0.77718,0.57362,0.97042,0.91884,1.29083,0.006436,0.006436,0.006436
110,59260.7,0.9834,1.17702,1.33007,0.76094,0.69623,0.77768,0.57399,0.96987,0.9177,1.29001,0.006403,0.006403,0.006403
111,59823,0.98548,1.17904,1.3281,0.76208,0.69688,0.77799,0.57469,0.96947,0.91609,1.28933,0.00637,0.00637,0.00637
