epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,35692.8,0.96146,1.16346,1.35186,0.77219,0.70029,0.78058,0.58021,0.95726,0.93441,1.33836,0.006337,0.006337,0.006337
113,36238.8,0.95813,1.15372,1.35054,0.77338,0.7007,0.78108,0.58067,0.95683,0.93267,1.33743,0.006304,0.006304,0.006304
114,36779.1,0.95828,1.15335,1.34938,0.77597,0.69916,0.78156,0.58129,0.95612,0.93118,1.33648,0.006271,0.006271,0.006271
115,37324.3,0.9608,1.16122,1.35165,0.777,0.69984,0.7819,0.58184,0.95568,0.92969,1.33563,0.006238,0.006238,0.006238
116,37863.6,0.95883,1.14731,1.349,0.77636,0.70283,0.78217,0.58229,0.95516,0.92778,1.33498,0.006205,0.006205,0.006205
117,38419.2,0.95369,1.14757,1.34758,0.77939,0.70004,0.7825,0.58277,0.95471,0.92621,1.33444,0.006172,0.006172,0.006172
118,38944.2,0.95745,1.15016,1.3478,0.77987,0.6986,0.78281,0.58327,0.95406,0.92477,1.33368,0.006139,0.006139,0.006139
119,39506.8,0.95311,1.13737,1.3444,0.77825,0.69886,0.78293,0.58365,0.95366,0.92323,1.33313,0.006106,0.006106,0.006106
120,40039.3,0.94675,1.14214,1.34041,0.77938,0.69926,0.78324,0.58393,0.95319,0.92215,1.3325,0.006073,0.006073,0.006073
121,40593.3,0.94867,1.14149,1.34252,0.77953,0.69908,0.78362,0.5846,0.95286,0.92084,1.33184,0.00604,0.00604,0.00604
122,41107.3,0.95071,1.13621,1.34175,0.78003,0.7005,0.78362,0.58472,0.95234,0.91956,1.33114,0.006007,0.006007,0.006007
123,41670.5,0.95054,1.13117,1.34076,0.78328,0.69869,0.78381,0.5846,0.95212,0.91804,1.33055,0.005974,0.005974,0.005974
124,42194.6,0.94581,1.13221,1.3384,0.78151,0.7008,0.78404,0.58483,0.95171,0.91656,1.33008,0.005941,0.005941,0.005941
125,42748.1,0.9447,1.1249,1.33621,0.78118,0.70135,0.78433,0.58547,0.95146,0.91552,1.32959,0.005908,0.005908,0.005908
126,43270.6,0.94586,1.12565,1.33564,0.78013,0.70217,0.7845,0.58598,0.95119,0.91425,1.32911,0.005875,0.005875,0.005875
127,43831.4,0.94189,1.1233,1.33329,0.78107,0.70129,0.78503,0.58617,0.95084,0.91297,1.32844,0.005842,0.005842,0.005842
128,44354.8,0.94075,1.11833,1.33375,0.78062,0.70332,0.78545,0.58654,0.95046,0.91145,1.32772,0.005809,0.005809,0.005809
129,44974.9,0.93961,1.1123,1.33087,0.7835,0.70084,0.78577,0.58687,0.9502,0.91032,1.32718,0.005776,0.005776,0.005776
130,45841,0.9399,1.10764,1.32831,0.78718,0.6994,0.78617,0.58748,0.94991,0.90906,1.3266,0.005743,0.005743,0.005743
131,46734.4,0.93903,1.1188,1.32986,0.7887,0.69947,0.78616,0.58816,0.94966,0.90757,1.32621,0.00571,0.00571,0.00571
132,47595.8,0.93289,1.10655,1.32697,0.78534,0.70182,0.78656,0.5887,0.94932,0.90648,1.32578,0.005677,0.005677,0.005677
133,48498.2,0.93949,1.10875,1.3283,0.78793,0.70153,0.78708,0.58915,0.94935,0.90524,1.32539,0.005644,0.005644,0.005644
